year,leaid,district,current_expenditures,enrollment,flagged_corrupt
2005,2103210,Laurel County,62378000,9260,False
2005,2103240,Lawrence County,20732000,2695,False
2005,2103270,Lee County,10293000,1277,False
2005,2103330,Leslie County,18533000,2217,False
2005,2103360,Letcher County,30621000,3533,False
2005,2103390,Lewis County,20374000,2663,False
2005,2103480,Lincoln County,36070000,4549,False
2005,2103510,Livingston County,11307000,1421,False
2005,2103540,Logan County,26112000,3676,False
2005,2103630,Ludlow Independent,7563000,973,False
2005,2103690,Lyon County,7485000,1095,False
2005,2103720,Madison County,73665000,10558,False
2005,2103750,Magoffin County,20452000,2533,False
2005,2103780,Marion County,24443000,3233,False
2005,2103810,Marshall County,33559000,4831,False
2005,2103840,Martin County,19423000,2412,False
2005,2103870,Mason County,21495000,2938,False
2005,2103900,Mayfield Independent,12878000,1618,False
2005,2103960,McCracken County,49618000,7138,False
2005,2103990,McCreary County,26792000,3432,False
2005,2104020,McLean County,12199000,1695,False
2005,2104050,Meade County,33189000,5122,False
2005,2104080,Menifee County,9866000,1228,False
2005,2104110,Mercer County,16474000,2395,False
2005,2104140,Metcalfe County,14104000,1782,False
2005,2104170,Middlesboro Independent,13869000,1748,False
2005,2104200,Monroe County,18414000,2146,False
2005,2104250,Montgomery County,32080000,4550,False
2005,2104260,MONTICELLO INDEPENDENT,6892000,950,False
2005,2104290,Morgan County,18934000,2326,False
2005,2104380,Murray Independent,12675000,1733,False
2005,2104410,Nelson County,33632000,4885,False
2005,2104440,Newport Independent,23719000,2288,False
2005,2104470,Nicholas County,8495000,1277,False
2005,2104500,Ohio County,34552000,4150,False
2005,2104530,Oldham County,76747000,11079,False
2005,2104560,Owen County,14014000,2017,False
2005,2104590,Owensboro Independent,37381000,4398,False
2005,2104620,Owsley County,9015000,883,False
2005,2104650,Paducah Independent,26799000,3406,False
2005,2104680,Paintsville Independent,6678000,879,False
2005,2104710,Paris Independent,6136000,744,False
2005,2104740,Pendleton County,20876000,2940,False
2005,2104770,Perry County,37818000,4665,False
2005,2104800,Pike County,82888000,10359,False
2005,2104830,Pikeville Independent,10564000,1334,False
2005,2104860,Pineville Independent,4805000,607,False
2005,2104890,Powell County,20152000,2680,False
2005,2104920,PROVIDENCE INDEPENDENT,3111000,434,False
2005,2104950,Pulaski County,58863000,8049,False
2005,2104980,Raceland-Worthington Independent,7609000,1050,False
2005,2105040,Robertson County,3737000,438,False
2005,2105070,Rockcastle County,23799000,3089,False
2005,2105100,Rowan County,24740000,3294,False
2005,2105130,Russell Independent,15354000,2188,False
2005,2105160,Russell County,25786000,3073,False
2005,2105190,Russellville Independent,9882000,1272,False
2005,2105220,Science Hill Independent,2861000,486,False
2005,2105260,Scott County,49894000,7250,False
2005,2105320,Shelby County,43461000,6093,False
2005,2105370,Silver Grove Independent,2467000,303,False
2005,2105400,Simpson County,21465000,3183,False
2005,2105430,Somerset Independent,11970000,1638,False
2005,2105460,Southgate Independent,1445000,175,False
2005,2105490,Spencer County,18198000,2432,False
2005,2105520,Taylor County,19482000,2709,False
2005,2105550,Todd County,16178000,2213,False
2005,2105580,Trigg County,15943000,2199,False
2005,2105610,Trimble County,11090000,1656,False
2005,2105640,Union County,19340000,2578,False
2005,2105700,Walton-Verona Independent,9469000,1275,False
2005,2105730,Warren County,78130000,12424,False
2005,2105760,Washington County,14139000,1977,False
2005,2105790,Wayne County,22129000,2734,False
2005,2105820,Webster County,14722000,2000,False
2005,2105850,West Point Independent,1420000,170,False
2005,2105880,Whitley County,40267000,5005,False
2005,2105910,Williamsburg Independent,6393000,805,False
2005,2105940,Williamstown Independent,6963000,915,False
2005,2105970,Wolfe County,12105000,1405,False
2005,2106000,Woodford County,26319000,4018,False
2006,2100030,Adair County,22830000,2605,False
2006,2100070,Allen County,22611000,3028,False
2006,2100081,Muhlenberg County,42647000,5174,False
2006,2100090,Anchorage Independent,5396000,412,False
2006,2100120,Anderson County,28619000,3855,False
2006,2100150,Ashland Independent,25098000,3129,False
2006,2100180,Augusta Independent,2691000,287,False
2006,2100210,Ballard County,11875000,1363,False
2006,2100240,Barbourville Independent,4962000,618,False
2006,2100270,Bardstown Independent,18366000,2189,False
2006,2100300,Barren County,36376000,4418,False
2006,2100330,Bath County,14887000,1965,False
2006,2100360,Beechwood Independent,7441000,1004,False
2006,2100390,Bell County,27620000,3058,False
2006,2100420,Bellevue Independent,6626000,786,False
2006,2100480,Berea Independent,8766000,1062,False
2006,2100510,Boone County,121026000,17397,False
2006,2100540,Bourbon County,21730000,2658,False
2006,2100570,Bowling Green Independent,31742000,3668,False
2006,2100620,Boyd County,28997000,3307,False
2006,2100630,Boyle County,22508000,2710,False
2006,2100660,Bracken County,8495000,1214,False
2006,2100690,Breathitt County,22305000,2190,False
2006,2100720,Breckinridge County,21534000,2650,False
2006,2100750,Bullitt County,84796000,12254,False
2006,2100780,Burgin Independent,3202000,438,False
2006,2100810,Butler County,17624000,2107,False
2006,2100840,Caldwell County,16106000,1975,False
2006,2100870,Calloway County,24271000,3029,False
2006,2100900,Campbell County,40113000,4680,False
2006,2100930,Campbellsville Independent,11004000,1114,False
2006,2100960,Carlisle County,6672000,800,False
2006,2100990,Carroll County,16713000,1829,False
2006,2101020,Carter County,38887000,4877,False
2006,2101050,Casey County,19851000,2475,False
2006,2101110,Caverna Independent,6759000,764,False
2006,2101150,Christian County,72665000,9134,False
2006,2101200,Clark County,40272000,5482,False
2006,2101230,Clay County,34124000,3678,False
2006,2101260,Clinton County,15984000,1636,False
2006,2101290,Cloverport Independent,2907000,310,False
2006,2101320,Corbin Independent,16872000,2379,False
2006,2101350,Covington Independent,47498000,3839,False
2006,2101380,Crittenden County,10691000,1293,False
2006,2101410,Cumberland County,9231000,1106,False
2006,2101440,Danville Independent,18256000,1768,False
2006,2101470,Daviess County,87635000,10881,False
2006,2101500,Dawson Springs Independent,5465000,653,False
2006,2101530,Dayton Independent,8648000,993,False
2006,2101590,East Bernstadt Independent,3907000,491,False
2006,2101620,Edmonson County,17008000,1985,False
2006,2101650,Elizabethtown Independent,17125000,2258,False
2006,2101680,Elliott County,10169000,1159,False
2006,2101710,Eminence Independent,4930000,637,False
2006,2101740,Erlanger-Elsmere Independent,18442000,2323,False
2006,2101760,Estill County,19821000,2456,False
2006,2101800,Fairview Independent,5825000,767,False
2006,2101860,Fayette County,299892000,34335,False
2006,2101920,Fleming County,19133000,2393,False
