School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP CODE,School Type,Personnel Expenditures State Local Per Student,Non-Personnel Expenditures State Local Per Student,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - State/Local Funds,Total Expenditures Federal Per Student,Total Expenditures Per Student
20242025,020,CARLISLE,095,Carlisle County,020,Carlisle County Middle School,095020,020095020,210096000000,WKEC,908,A1,"10,409","3,362",655,273,"13,771",928,"17,258"
20242025,020,CARLISLE,095,Carlisle County,040,Carlisle County High School,095040,020095040,210096000000,WKEC,908,A1,"11,562","4,916",395,311,"16,478",706,"19,742"
20242025,020,CARLISLE,095,Carlisle County,060,Carlisle County Elementary School,095060,020095060,210096000000,WKEC,908,A1,"11,364","2,687","1,813",363,"14,057","2,178","18,794"
20242025,021,CARROLL,101,Carroll County,005,Cartmell Elementary,101005,021101005,210099000000,OVEC,906,A1,"13,385","3,696","1,004",106,"17,081","1,110","18,191"
20242025,021,CARROLL,101,Carroll County,010,Kathryn Winn Primary,101010,021101010,210099000000,OVEC,906,A1,"13,539","5,340",920,191,"18,879","1,111","19,990"
20242025,021,CARROLL,101,Carroll County,018,Carroll County High School,101018,021101018,210099000000,OVEC,906,A1,"11,093","4,674",484,159,"15,767",643,"16,410"
20242025,021,CARROLL,101,Carroll County,019,Carroll County Middle School,101019,021101019,210099000000,OVEC,906,A1,"10,971","3,835","1,860",377,"14,806","2,237","17,043"
20242025,022,CARTER,105,Carter County,052,Heritage Elementary School,105052,022105052,210102000000,KEDC,903,A1,"9,913","2,094",868,385,"12,007","1,253","20,841"
20242025,022,CARTER,105,Carter County,053,Tygart Creek Elementary School,105053,022105053,210102000000,KEDC,903,A1,"10,434","2,132",804,339,"12,565","1,141","21,397"
20242025,022,CARTER,105,Carter County,060,Carter City Elementary School,105060,022105060,210102000000,KEDC,903,A1,"12,029","3,313",878,327,"15,339","1,205","24,314"
20242025,022,CARTER,105,Carter County,120,East Carter County High School,105120,022105120,210102000000,KEDC,903,A1,"9,576","2,156",532,360,"11,732",889,"20,137"
20242025,022,CARTER,105,Carter County,130,East Carter Middle School,105130,022105130,210102000000,KEDC,903,A1,"8,479","1,960",989,318,"10,439","1,307","19,210"
20242025,022,CARTER,105,Carter County,250,Olive Hill Elementary School,105250,022105250,210102000000,KEDC,903,A1,"8,932","2,105","1,050",464,"11,037","1,514","22,925"
20242025,022,CARTER,105,Carter County,340,Prichard Elementary School,105340,022105340,210102000000,KEDC,903,A1,"9,697","1,518",973,367,"11,214","1,340","20,111"
20242025,022,CARTER,105,Carter County,450,Star Elementary School,105450,022105450,210102000000,KEDC,903,A1,"11,072","1,807",762,317,"12,879","1,076","21,820"
20242025,022,CARTER,105,Carter County,500,West Carter County High School,105500,022105500,210102000000,KEDC,903,A1,"10,256","2,739",390,379,"12,996",761,"21,323"
20242025,022,CARTER,105,Carter County,505,West Carter Middle School,105505,022105505,210102000000,KEDC,903,A1,"9,445","1,891","1,175",329,"11,336","1,504","1,891"
20242025,023,CASEY,111,Casey County,015,Walnut Hill Elementary School,111015,023111015,210105000000,SESC,907,A1,"10,191","2,422","2,230","1,521","12,613","3,751","16,364"
20242025,023,CASEY,111,Casey County,026,Jones Park Elementary,111026,023111026,210105000000,SESC,907,A1,"11,849","2,621","1,505","2,400","14,470","3,905","18,375"
20242025,023,CASEY,111,Casey County,045,Casey County High School,111045,023111045,210105000000,SESC,907,A1,"10,339","4,685","1,384","1,444","15,024","2,828","17,852"
20242025,023,CASEY,111,Casey County,070,Casey County Middle School,111070,023111070,210105000000,SESC,907,A1,"8,701","2,338","1,647",839,"11,039","2,486","13,525"
20242025,023,CASEY,111,Casey County,190,Liberty Elementary School,111190,023111190,210105000000,SESC,907,A1,"9,003","2,360","2,087",762,"11,363","2,849","14,212"
20242025,005,BARREN,113,Caverna Independent,025,Caverna Elementary School,113025,005113025,210111000000,GRREC,902,A1,"14,299","2,915","1,636","1,609","17,219","3,239","21,116"
20242025,005,BARREN,113,Caverna Independent,026,Caverna Middle School,113026,005113026,210111000000,GRREC,902,A1,"13,455","2,442","2,268","2,095","15,897","4,363","20,912"
20242025,005,BARREN,113,Caverna Independent,030,Caverna High School,113030,005113030,210111000000,GRREC,902,A1,"14,287","5,363","1,663","2,268","19,650","3,930","26,740"
20242025,024,CHRISTIAN,115,Christian County,026,Freedom Elementary School,115026,024115026,210115000000,WKEC,908,A1,"10,772","2,727","1,413",342,"13,498","1,756","22,230"
20242025,024,CHRISTIAN,115,Christian County,030,Christian County High School,115030,024115030,210115000000,WKEC,908,A1,"9,333","2,698",767,257,"12,031","1,024","19,920"
20242025,024,CHRISTIAN,115,Christian County,035,Christian County Middle School,115035,024115035,210115000000,WKEC,908,A1,"8,326","2,350",641,501,"10,676","1,142","18,704"
20242025,024,CHRISTIAN,115,Christian County,040,Crofton Elementary School,115040,024115040,210115000000,WKEC,908,A1,"10,327","2,468",816,312,"12,795","1,128","20,835"
20242025,024,CHRISTIAN,115,Christian County,050,Hopkinsville High School,115050,024115050,210115000000,WKEC,908,A1,"9,410","2,827",773,231,"12,237","1,004","20,124"
20242025,024,CHRISTIAN,115,Christian County,055,Indian Hills Elementary School,115055,024115055,210115000000,WKEC,908,A1,"8,876","2,634","1,484",366,"11,510","1,850","20,268"
20242025,024,CHRISTIAN,115,Christian County,058,Hopkinsville Middle School,115058,024115058,210115000000,WKEC,908,A1,"8,296","2,798",862,368,"11,094","1,230","19,199"
20242025,024,CHRISTIAN,115,Christian County,125,Millbrooke Elementary School,115125,024115125,210115000000,WKEC,908,A1,"9,325","2,917","1,084",637,"12,243","1,721","20,881"
20242025,024,CHRISTIAN,115,Christian County,130,Pembroke Elementary School,115130,024115130,210115000000,WKEC,908,A1,"9,754","2,322","1,143",288,"12,076","1,430","20,426"
20242025,024,CHRISTIAN,115,Christian County,150,Sinking Fork Elementary School,115150,024115150,210115000000,WKEC,908,A1,"9,401","2,518","1,057",258,"11,918","1,315","20,152"
20242025,024,CHRISTIAN,115,Christian County,170,South Christian Elementary School,115170,024115170,210115000000,WKEC,908,A1,"9,653","2,464",841,329,"12,117","1,170","20,205"
20242025,025,CLARK,121,Clark County,002,Willis H. Justice Elementary School,121002,025121002,210120000000,CKEC,901,A1,"12,270","2,972","1,069",137,"15,242","1,206","17,755"
20242025,025,CLARK,121,Clark County,004,Strode Station Elementary School,121004,025121004,210120000000,CKEC,901,A1,"11,689","3,030",920,166,"14,719","1,086","17,168"
20242025,025,CLARK,121,Clark County,006,Shearer Elementary School,121006,025121006,210120000000,CKEC,901,A1,"11,786","2,949",835,156,"14,735",991,"17,035"
20242025,025,CLARK,121,Clark County,008,William G. Conkwright Elementary,121008,025121008,210120000000,CKEC,901,A1,"12,555","2,967","1,045",174,"15,522","1,219","18,050"
20242025,025,CLARK,121,Clark County,023,Robert D. Campbell Jr. High,121023,025121023,210120000000,CKEC,901,A1,"10,477","3,182",890,196,"13,659","1,086","16,054"
20242025,025,CLARK,121,Clark County,026,Rev. Henry E. Baker Sr. Interm. School,121026,025121026,210120000000,CKEC,901,A1,"10,269","2,863",626,105,"13,132",731,"15,172"
20242025,025,CLARK,121,Clark County,030,George Rogers Clark High School,121030,025121030,210120000000,CKEC,901,A1,"10,793","3,514",675,198,"14,307",873,"16,489"
20242025,026,CLAY,125,Clay County,040,Big Creek Elementary,125040,026125040,210123000000,SESC,907,A1,"14,312","3,136","2,793",652,"17,448","3,445","22,716"
20242025,026,CLAY,125,Clay County,070,Burning Springs Elementary,125070,026125070,210123000000,SESC,907,A1,"10,682","2,272","2,064",439,"12,954","2,503","17,015"
20242025,026,CLAY,125,Clay County,095,Clay County Middle School,125095,026125095,210123000000,SESC,907,A1,"11,759","2,599","1,806",216,"14,358","2,022","18,020"
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,"10,017","2,822","1,149",416,"12,839","1,564","33,765"
20242025,026,CLAY,125,Clay County,200,Goose Rock Elementary,125200,026125200,210123000000,SESC,907,A1,"11,939","2,252","2,122",284,"14,191","2,406","18,205"
20242025,026,CLAY,125,Clay County,220,Hacker Elementary School,125220,026125220,210123000000,SESC,907,A1,"11,062","2,100","2,472",399,"13,162","2,871","17,405"
20242025,026,CLAY,125,Clay County,500,Manchester Elementary School,125500,026125500,210123000000,SESC,907,A1,"10,013","2,161","1,931",348,"12,174","2,280","16,069"
20242025,026,CLAY,125,Clay County,570,Oneida Elementary School,125570,026125570,210123000000,SESC,907,A1,"12,153","2,889","2,535",455,"15,042","2,989","25,188"
20242025,026,CLAY,125,Clay County,580,Paces Creek Elementary,125580,026125580,210123000000,SESC,907,A1,"9,873","2,308","2,270",308,"12,182","2,579","16,513"
20242025,027,CLINTON,131,Clinton County,015,Albany Elementary School,131015,027131015,210126000000,GRREC,902,A1,"9,727","3,124","1,247",635,"12,852","1,882","16,387"
20242025,027,CLINTON,131,Clinton County,020,Clinton County Early Childhood Center,131020,027131020,210126000000,GRREC,902,A1,"17,655","5,443","1,595","1,588","23,097","3,183","27,738"
20242025,027,CLINTON,131,Clinton County,045,Clinton County Middle School,131045,027131045,210126000000,GRREC,902,A1,"10,159","3,455",984,"1,278","13,613","2,262","17,711"
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,"11,028","4,873","1,979",953,"15,901","2,932","20,455"
20242025,014,BRECKINRIDGE,132,Cloverport Independent,030,Cloverport Independent School,132030,014132030,210129000000,GRREC,902,A1,"7,535","2,911","1,317",188,"10,445","1,505","11,951"
20242025,118,WHITLEY,133,Corbin Independent,019,CORBIN ELEMENTARY SCHOOL,133019,118133019,210132000000,SESC,907,A1,"10,424","1,751","1,610",542,"12,175","2,152","18,428"
20242025,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000000,SESC,907,A1,"10,880","2,949",542,515,"13,829","1,057","24,824"
20242025,118,WHITLEY,133,Corbin Independent,050,Corbin Middle School,133050,118133050,210132000000,SESC,907,A1,"9,424","2,234",998,473,"11,658","1,471","17,172"
20242025,118,WHITLEY,133,Corbin Independent,070,Corbin Primary,133070,118133070,210132000000,SESC,907,A1,"9,652","1,701","1,323",444,"11,353","1,767","17,190"
20242025,059,KENTON,134,Covington Independent,017,Holmes Middle School,134017,059134017,210135000000,NKCES,905,A1,"2,172","12,828","1,475",670,"15,000","2,145","18,632"
20242025,059,KENTON,134,Covington Independent,019,Holmes High School,134019,059134019,210135000000,NKCES,905,A1,"4,796","13,720","1,795",629,"18,516","2,424","34,631"
20242025,059,KENTON,134,Covington Independent,110,John G Carlisle Elementary,134110,059134110,210135000000,NKCES,905,A1,"2,248","12,911","1,456",648,"15,159","2,104","18,845"
20242025,059,KENTON,134,Covington Independent,115,Latonia Elementary School,134115,059134115,210135000000,NKCES,905,A1,"2,802","14,252","1,809",587,"17,054","2,396","20,876"
20242025,059,KENTON,134,Covington Independent,150,Ninth District Elementary,134150,059134150,210135000000,NKCES,905,A1,"2,524","13,026","1,768",549,"15,550","2,317","19,208"
20242025,059,KENTON,134,Covington Independent,160,Glenn O Swing Elementary,134160,059134160,210135000000,NKCES,905,A1,"2,376","12,790","1,520",465,"15,166","1,985","19,857"
20242025,059,KENTON,134,Covington Independent,170,Sixth District Elementary School,134170,059134170,210135000000,NKCES,905,A1,"2,571","12,380","1,632",464,"14,951","2,096","18,175"
20242025,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000000,WKEC,908,A1,"10,472","5,370","1,027","1,169","15,842","2,196","25,000"
20242025,028,CRITTENDEN,135,Crittenden County,025,Crittenden County Middle School,135025,028135025,210138000000,WKEC,908,A1,"10,059","3,910","1,369",643,"13,969","2,012","22,943"
20242025,028,CRITTENDEN,135,Crittenden County,100,Crittenden County Elementary School,135100,028135100,210138000000,WKEC,908,A1,"9,893","3,956",820,633,"13,850","1,452","22,264"
20242025,029,CUMBERLAND,141,Cumberland County,070,Cumberland County Elementary School,141070,029141070,210141000000,GRREC,902,A1,"19,983","6,794","2,229",911,"10,989","3,140","26,778"
20242025,029,CUMBERLAND,141,Cumberland County,075,Cumberland County Middle School,141075,029141075,210141000000,GRREC,902,A1,"20,570","5,988","2,726","1,082","10,750","2,726","26,558"
20242025,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000000,GRREC,902,A1,"20,525","6,981","2,666","1,278","11,617","3,944","27,506"
20242025,011,BOYLE,143,Danville Independent,003,Mary G. Hogsett Primary School,143003,011143003,210144000000,CKEC,901,A1,"12,007","2,170",845,339,"14,177","1,183","15,361"
20242025,011,BOYLE,143,Danville Independent,005,John W. Bate Middle School,143005,011143005,210144000000,CKEC,901,A1,"11,932","3,074","1,508",332,"15,006","1,840","16,846"
20242025,011,BOYLE,143,Danville Independent,010,Edna L. Toliver Intermediate School,143010,011143010,210144000000,CKEC,901,A1,"11,987","2,383","1,799",350,"14,369","2,149","16,519"
20242025,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000000,CKEC,901,A1,"12,922","3,451",431,748,"16,373","1,178","17,551"
20242025,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000000,GRREC,902,A1,"11,224","2,526",511,131,"13,750",642,"23,985"
20242025,030,DAVIESS,145,Daviess County,006,Meadow Lands Elementary School,145006,030145006,210147000000,GRREC,902,A1,"11,844","1,820",604,198,"13,665",802,"17,086"
20242025,030,DAVIESS,145,Daviess County,007,East View Elementary School,145007,030145007,210147000000,GRREC,902,A1,"11,411","1,937",686,189,"13,348",874,"16,857"
20242025,030,DAVIESS,145,Daviess County,008,F T Burns Middle School,145008,030145008,210147000000,GRREC,902,A1,"11,016","2,255",529,105,"13,271",634,"16,574"
20242025,030,DAVIESS,145,Daviess County,010,Daviess County High School,145010,030145010,210147000000,GRREC,902,A1,"10,040","2,633",432,130,"12,673",562,"18,163"
20242025,030,DAVIESS,145,Daviess County,011,Southern Oaks Elementary School,145011,030145011,210147000000,GRREC,902,A1,"10,912","1,802",734,124,"12,714",859,"17,263"
20242025,030,DAVIESS,145,Daviess County,020,Daviess County Middle School,145020,030145020,210147000000,GRREC,902,A1,"10,804","1,777",533,100,"12,580",633,"15,942"
20242025,030,DAVIESS,145,Daviess County,025,Highland Elementary School,145025,030145025,210147000000,GRREC,902,A1,"11,309","1,790",730,175,"13,099",905,"16,534"
20242025,030,DAVIESS,145,Daviess County,040,Deer Park Elementary School,145040,030145040,210147000000,GRREC,902,A1,"11,060","1,881",622,172,"12,940",794,"16,560"
20242025,030,DAVIESS,145,Daviess County,070,Sorgho Elementary School,145070,030145070,210147000000,GRREC,902,A1,"12,815","2,288",930,257,"15,103","1,187","18,902"
20242025,030,DAVIESS,145,Daviess County,085,Audubon Elementary School,145085,030145085,210147000000,GRREC,902,A1,"11,724","1,949",775,195,"13,673",970,"17,304"
20242025,030,DAVIESS,145,Daviess County,095,Tamarack Elementary School,145095,030145095,210147000000,GRREC,902,A1,"11,432","1,924",832,268,"13,356","1,100","17,191"
20242025,030,DAVIESS,145,Daviess County,130,West Louisville Elementary School,145130,030145130,210147000000,GRREC,902,A1,"13,719","1,944",709,102,"15,663",811,"19,091"
20242025,030,DAVIESS,145,Daviess County,140,Whitesville Elementary School,145140,030145140,210147000000,GRREC,902,A1,"11,938","2,458",488,224,"14,396",712,"19,505"
20242025,030,DAVIESS,145,Daviess County,145,F T Burns Elementary School,145145,030145145,210147000000,GRREC,902,A1,"11,014","2,010",845,205,"13,024","1,050","17,428"
20242025,030,DAVIESS,145,Daviess County,150,Country Heights Elementary School,145150,030145150,210147000000,GRREC,902,A1,"11,719","1,896",706,103,"13,614",809,"17,068"
20242025,030,DAVIESS,145,Daviess County,155,College View Middle School,145155,030145155,210147000000,GRREC,902,A1,"10,988","1,975",428,101,"12,963",529,"16,303"
20242025,054,HOPKINS,146,Dawson Springs Independent,017,Dawson Springs Elementary,146017,054146017,210150000000,WKEC,908,A1,"11,908","2,686","1,223",578,"14,594","1,802","17,719"
20242025,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150000000,WKEC,908,A1,"10,977","2,826",550,272,"13,803",822,"15,948"
20242025,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000000,NKCES,905,A1,"13,845","3,856","1,361",783,"17,701","2,144","34,852"
20242025,019,CAMPBELL,147,Dayton Independent,030,Lincoln Elementary School,147030,019147030,210153000000,NKCES,905,A1,"15,070","2,548","1,236",700,"17,618","1,936","34,560"
20242025,063,LAUREL,149,East Bernstadt Independent,010,East Bernstadt Elementary School,149010,063149010,210159000000,SESC,907,A1,"9,652","1,989",959,569,"11,640","1,528","13,572"
20242025,031,EDMONSON,151,Edmonson County,020,South Edmonson Elementary School,151020,031151020,210162000000,GRREC,902,A1,"11,483","2,053","1,220",167,"13,536","1,388","14,924"
20242025,031,EDMONSON,151,Edmonson County,022,Edmonson County 5/6 Center,151022,031151022,210162000000,GRREC,902,A1,"9,192","1,758",700,138,"10,950",838,"11,788"
